Managing Monotonicity in Classification by a Pruned Random Forest.|https://doi.org/10.1007/978-3-319-24834-9_7|c|2015
A MapReduce-Based k-Nearest Neighbor Approach for Big Data Classification.|https://doi.org/10.1109/Trustcom.2015.577|c|2015
Analysis of Data Preprocessing Increasing the Oversampling Ratio for Extremely Imbalanced Big Data Classification.|https://doi.org/10.1109/Trustcom.2015.579|c|2015
Preprocessing noisy imbalanced datasets using SMOTE enhanced with fuzzy rough prototype selection.|https://doi.org/10.1016/j.asoc.2014.05.023|j|2014
Minutiae filtering to improve both efficacy and efficiency of fingerprint matching algorithms.|https://doi.org/10.1016/j.engappai.2014.02.016|j|2014
Hesitant Fuzzy Sets: An Emerging Tool in Decision Making.|https://doi.org/10.1002/int.21653|j|2014
Hesitant Fuzzy Sets: State of the Art and Future Directions.|https://doi.org/10.1002/int.21654|j|2014
E-learning and educational data mining in cloud computing: an overview.|https://doi.org/10.1504/IJLT.2014.062447|j|2014
Addressing imbalanced classification with instance generation techniques: IPADE-ID.|https://doi.org/10.1016/j.neucom.2013.01.050|j|2014
On the characterization of noise filters for self-training semi-supervised in nearest neighbor classification.|https://doi.org/10.1016/j.neucom.2013.05.055|j|2014
Information Fusion: Greetings from the new Editor-in-Chief.|https://doi.org/10.1016/j.inffus.2014.04.001|j|2014
Consensus under a fuzzy context: Taxonomy, analysis framework AFRYCA and experimental case of study.|https://doi.org/10.1016/j.inffus.2014.03.002|j|2014
On the importance of the validation technique for classification with imbalanced datasets: Addressing covariate shift when data is skewed.|https://doi.org/10.1016/j.ins.2013.09.038|j|2014
QAR-CIP-NSGA-II: A new multi-objective evolutionary algorithm to mine quantitative association rules.|https://doi.org/10.1016/j.ins.2013.09.009|j|2014
Challenges of computing with words in decision making.|https://doi.org/10.1016/j.ins.2013.11.001|j|2014
Fuzzy nearest neighbor algorithms: Taxonomy, experimental analysis and prospects.|https://doi.org/10.1016/j.ins.2013.10.038|j|2014
Region based memetic algorithm for real-parameter optimisation.|https://doi.org/10.1016/j.ins.2013.11.032|j|2014
Empowering difficult classes with a similarity-based aggregation in multi-class classification problems.|https://doi.org/10.1016/j.ins.2013.12.053|j|2014
FLINTSTONES: A fuzzy linguistic decision tools enhancement suite based on the 2-tuple linguistic model and extensions.|https://doi.org/10.1016/j.ins.2014.04.049|j|2014
A review of microarray datasets and applied feature selection methods.|https://doi.org/10.1016/j.ins.2014.05.042|j|2014
On the use of MapReduce for imbalanced big data using Random Forest.|https://doi.org/10.1016/j.ins.2014.03.043|j|2014
"Implementing algorithms of rough set theory and fuzzy rough set theory in the R package ""RoughSets""."|https://doi.org/10.1016/j.ins.2014.07.029|j|2014
Analyzing convergence performance of evolutionary algorithms: A statistical approach.|https://doi.org/10.1016/j.ins.2014.06.009|j|2014
Analyzing the presence of noise in multi-class problems: alleviating its influence with the One-vs-One decomposition.|https://doi.org/10.1007/s10115-012-0570-1|j|2014
MENTOR: A graphical monitoring tool of preferences evolution in large-scale group decision making.|https://doi.org/10.1016/j.knosys.2013.07.003|j|2014
A multi-instance learning wrapper based on the Rocchio classifier for web index recommendation.|https://doi.org/10.1016/j.knosys.2014.01.008|j|2014
On the statistical analysis of the parameters' trend in a machine learning algorithm.|https://doi.org/10.1007/s13748-014-0043-8|j|2014
Fast fingerprint identification for large databases.|https://doi.org/10.1016/j.patcog.2013.08.002|j|2014
Statistical computation of feature weighting schemes through data estimation for nearest neighbor classifiers.|https://doi.org/10.1016/j.patcog.2014.06.012|j|2014
An insight into the importance of national university rankings in an international context: the case of the I-UGR rankings of Spanish universities.|https://doi.org/10.1007/s11192-014-1263-1|j|2014
A New Multiobjective Evolutionary Algorithm for Mining a Reduced Set of Interesting Positive and Negative Quantitative Association Rules.|https://doi.org/10.1109/TEVC.2013.2285016|j|2014
A Consensus Model to Detect and Manage Noncooperative Behaviors in Large-Scale Group Decision Making.|https://doi.org/10.1109/TFUZZ.2013.2262769|j|2014
A High Performance Fingerprint Matching System for Large Databases Based on GPU.|https://doi.org/10.1109/TIFS.2013.2291220|j|2014
LI-MLC: A Label Inference Methodology for Addressing High Dimensionality in the Label Space for Multilabel Classification.|https://doi.org/10.1109/TNNLS.2013.2296501|j|2014
Overview on evolutionary subgroup discovery: analysis of the suitability and potential of the search performed by evolutionary algorithms.|https://doi.org/10.1002/widm.1118|j|2014
Big Data with Cloud Computing: an insight on the computing environment, MapReduce, and programming frameworks.|https://doi.org/10.1002/widm.1134|j|2014
A first attempt on evolutionary prototype reduction for nearest neighbor one-class classification.|https://doi.org/10.1109/CEC.2014.6900469|c|2014
Influence of regions on the memetic algorithm for the CEC'2014 Special Session on Real-Parameter Single Objective Optimisation.|https://doi.org/10.1109/CEC.2014.6900536|c|2014
A combined MapReduce-windowing two-level parallel scheme for evolutionary prototype generation.|https://doi.org/10.1109/CEC.2014.6900490|c|2014
Weighted one-class classification for different types of minority class examples in imbalanced data.|https://doi.org/10.1109/CIDM.2014.7008687|c|2014
Enhancing difficult classes in one-vs-one classifier fusion strategy using restricted equivalence functions.|http://ieeexplore.ieee.org/document/6916060/|c|2014
Connecting the numerical scale model to the unbalanced linguistic term sets.|https://doi.org/10.1109/FUZZ-IEEE.2014.6891607|c|2014
A preliminary study on fingerprint classification using fuzzy rule-based classification systems.|https://doi.org/10.1109/FUZZ-IEEE.2014.6891668|c|2014
On the use of MapReduce to build linguistic fuzzy rule based classification systems for big data.|https://doi.org/10.1109/FUZZ-IEEE.2014.6891753|c|2014
"Learning from data using the R package ""FRBS""."|https://doi.org/10.1109/FUZZ-IEEE.2014.6891650|c|2014
Designing a compact Genetic fuzzy rule-based system for one-class classification.|https://doi.org/10.1109/FUZZ-IEEE.2014.6891872|c|2014
Concurrence among Imbalanced Labels and Its Influence on Multilabel Resampling Algorithms.|https://doi.org/10.1007/978-3-319-07617-1_10|c|2014
Improving the Behavior of the Nearest Neighbor Classifier against Noisy Data with Feature Weighting Schemes.|https://doi.org/10.1007/978-3-319-07617-1_52|c|2014
MLeNN: A First Approach to Heuristic Multilabel Undersampling.|https://doi.org/10.1007/978-3-319-10840-7_1|c|2014
Managing Borderline and Noisy Examples in Imbalanced Classification by Combining SMOTE with Ensemble Filtering.|https://doi.org/10.1007/978-3-319-10840-7_8|c|2014
Improving the Performance of FARC-HD in Multi-class Classification Problems Using the One-Versus-One Strategy and an Adaptation of the Inference System.|https://doi.org/10.1007/978-3-319-08852-5_31|c|2014
A group decision making model dealing with comparative linguistic expressions based on hesitant fuzzy linguistic term sets.|https://doi.org/10.1016/j.ins.2013.04.006|j|2013
Tackling the problem of classification with noisy data using Multiple Classifier Systems: Analysis of the performance and robustness.|https://doi.org/10.1016/j.ins.2013.06.002|j|2013
An insight into classification with imbalanced data: Empirical results and current trends on using data intrinsic characteristics.|https://doi.org/10.1016/j.ins.2013.07.007|j|2013
On the use of biplot analysis for multivariate bibliometric and scientific indicators.|https://doi.org/10.1002/asi.22837|j|2013
A hierarchical genetic fuzzy system based on genetic programming for addressing classification with highly imbalanced and borderline data-sets.|https://doi.org/10.1016/j.knosys.2012.08.025|j|2013
Analysing the classification of imbalanced data-sets with multiple classes: Binarization techniques and ad-hoc approaches.|https://doi.org/10.1016/j.knosys.2013.01.018|j|2013
Predicting noise filtering efficacy with data complexity measures for nearest neighbor classification.|https://doi.org/10.1016/j.patcog.2012.07.009|j|2013
FRPS: A Fuzzy Rough Prototype Selection method.|https://doi.org/10.1016/j.patcog.2013.03.004|j|2013
Dynamic classifier selection for One-vs-One strategy: Avoiding non-competent classifiers.|https://doi.org/10.1016/j.patcog.2013.04.018|j|2013
EUSBoost: Enhancing ensembles for highly imbalanced data-sets by evolutionary undersampling.|https://doi.org/10.1016/j.patcog.2013.05.006|j|2013
On the use of evolutionary feature selection for improving fuzzy rough set based prototype selection.|https://doi.org/10.1007/s00500-012-0888-3|j|2013
IVTURS: A Linguistic Fuzzy Rule-Based Classification System Based On a New Interval-Valued Fuzzy Reasoning Method With Tuning and Rule Selection.|https://doi.org/10.1109/TFUZZ.2013.2243153|j|2013
A Survey of Discretization Techniques: Taxonomy and Empirical Analysis in Supervised Learning.|https://doi.org/10.1109/TKDE.2012.35|j|2013
Our Collaboration with Da.|https://doi.org/10.1007/978-3-642-30307-4_60|c|2013
Variable mesh optimization for the 2013 CEC Special Session Niching Methods for Multimodal Optimization.|https://doi.org/10.1109/CEC.2013.6557557|c|2013
Dynamically updated region based memetic algorithm for the 2013 CEC Special Session and Competition on Real Parameter Single Objective Optimization.|https://doi.org/10.1109/CEC.2013.6557797|c|2013
Addressing covariate shift for Genetic Fuzzy Systems classifiers: A case of study with FARC-HD for imbalanced datasets.|https://doi.org/10.1109/FUZZ-IEEE.2013.6622396|c|2013
A First Approach to Deal with Imbalance in Multi-label Datasets.|https://doi.org/10.1007/978-3-642-40846-5_16|c|2013
An Experimental Case of Study on the Behavior of Multiple Classifier Systems with Class Noise Datasets.|https://doi.org/10.1007/978-3-642-40846-5_57|c|2013
Eliciting comparative linguistic expressions in group decision making.|https://doi.org/10.1109/IFSA-NAFIPS.2013.6608498|c|2013
OWA-FRPS: A Prototype Selection Method Based on Ordered Weighted Average Fuzzy Rough Set Theory.|https://doi.org/10.1007/978-3-642-41218-9_19|c|2013
Statistical analysis of convergence performance throughout the evolutionary search: A case study with SaDE-MMTS and Sa-EPSDE-MMTS.|https://doi.org/10.1109/SDE.2013.6601455|c|2013
7th International Conference on Knowledge Management in Organizations: Service and Cloud Computing, KMO 2012, Salamanca, Spain, 11-13 July, 2012.|https://doi.org/10.1007/978-3-642-30867-3|e|2013
On the use of Biplot analysis for multivariate bibliometric and scientific indicators.|http://arxiv.org/abs/1302.0608|i|2013
The role of national university rankings in an international context: the case of the I-UGR Rankings of Spanish universities.|http://arxiv.org/abs/1305.1216|i|2013
Analysis of preprocessing vs. cost-sensitive learning for imbalanced classification. Open problems on intrinsic data characteristics.|https://doi.org/10.1016/j.eswa.2011.12.043|j|2012
Integrating a differential evolution feature weighting scheme into prototype generation.|https://doi.org/10.1016/j.neucom.2012.06.009|j|2012
Feature Selection and Granularity Learning in Genetic Fuzzy Rule-Based Classification Systems for Highly Imbalanced Data-Sets.|https://doi.org/10.1142/S0218488512500195|j|2012
Shared domains of competence of approximate learning models using measures of separability of classes.|https://doi.org/10.1016/j.ins.2011.09.022|j|2012
Enhancing evolutionary instance selection algorithms by means of fuzzy rough set based feature selection.|https://doi.org/10.1016/j.ins.2011.09.027|j|2012
An overview on the 2-tuple linguistic model for computing with words in decision making: Extensions, applications and challenges.|https://doi.org/10.1016/j.ins.2012.04.025|j|2012
SciMAT: A new science mapping analysis software tool.|https://doi.org/10.1002/asi.22688|j|2012
Analysis of new niching genetic algorithms for finding multiple solutions in the job shop scheduling.|https://doi.org/10.1007/s10845-010-0385-4|j|2012
On the choice of the best imputation methods for missing values considering three groups of classification methods.|https://doi.org/10.1007/s10115-011-0424-2|j|2012
SMOTE-RSB *: a hybrid preprocessing approach based on oversampling and undersampling for high imbalanced data-sets using SMOTE and rough sets theory.|https://doi.org/10.1007/s10115-011-0465-6|j|2012
"Special issue on ""New Trends in Data Mining"" NTDM."|https://doi.org/10.1016/j.knosys.2011.08.003|j|2012
Evolutionary-based selection of generalized instances for imbalanced classification.|https://doi.org/10.1016/j.knosys.2011.01.012|j|2012
Editors' Preface.|https://doi.org/10.1007/s13748-012-0009-7|j|2012
Prototype Selection for Nearest Neighbor Classification: Taxonomy and Empirical Study.|https://doi.org/10.1109/TPAMI.2011.142|j|2012
A unifying view on dataset shift in classification.|https://doi.org/10.1016/j.patcog.2011.06.019|j|2012
Ranking of research output of universities on the basis of the multidimensional prestige of influential fields: Spanish universities as a case of study.|https://doi.org/10.1007/s11192-012-0740-7|j|2012
Modeling dynamics of a real-coded CHC algorithm in terms of dynamical probability distributions.|https://doi.org/10.1007/s00500-011-0745-9|j|2012
Variable mesh optimization for continuous optimization problems.|https://doi.org/10.1007/s00500-011-0753-9|j|2012
Missing data imputation for fuzzy rule-based classification systems.|https://doi.org/10.1007/s00500-011-0774-4|j|2012
Hesitant Fuzzy Linguistic Term Sets for Decision Making.|https://doi.org/10.1109/TFUZZ.2011.2170076|j|2012
Grouping, Overlap, and Generalized Bientropic Functions for Fuzzy Modeling of Pairwise Comparisons.|https://doi.org/10.1109/TFUZZ.2011.2173581|j|2012
A Note on the ITS Topic Evolution in the Period 2000-2009 at T-ITS.|https://doi.org/10.1109/TITS.2011.2167968|j|2012
Study on the Impact of Partition-Induced Dataset Shift on k -Fold Cross-Validation.|https://doi.org/10.1109/TNNLS.2012.2199516|j|2012
A Taxonomy and Experimental Study on Prototype Generation for Nearest Neighbor Classification.|https://doi.org/10.1109/TSMCC.2010.2103939|j|2012
A Review on Ensembles for the Class Imbalance Problem: Bagging-, Boosting-, and Hybrid-Based Approaches.|https://doi.org/10.1109/TSMCC.2011.2161285|j|2012
Integrating Instance Selection, Instance Weighting, and Feature Weighting for Nearest Neighbor Classifiers by Coevolutionary Algorithms.|https://doi.org/10.1109/TSMCB.2012.2191953|j|2012
Region based memetic algorithm with LS chaining.|https://doi.org/10.1109/CEC.2012.6256529|c|2012
Optimising real parameters using the information of a mesh of solutions: VMO algorithm.|https://doi.org/10.1109/CEC.2012.6252873|c|2012
A First Study on Decomposition Strategies with Data with Class Noise Using Decision Trees.|https://doi.org/10.1007/978-3-642-28931-6_3|c|2012
A Co-evolutionary Framework for Nearest Neighbor Enhancement: Combining Instance and Feature Weighting with Instance Selection.|https://doi.org/10.1007/978-3-642-28931-6_17|c|2012
Improving Multi-label Classifiers via Label Reduction with Association Rules.|https://doi.org/10.1007/978-3-642-28931-6_18|c|2012
Improving SMOTE with Fuzzy Rough Prototype Selection to Detect Noise in Imbalanced Classification Data.|https://doi.org/10.1007/978-3-642-34654-5_18|c|2012
Group Decision Making with Comparative Linguistic Terms.|https://doi.org/10.1007/978-3-642-31709-5_19|c|2012
An Overview on the Structure and Applications for Business Intelligence and Data Mining in Cloud Computing.|https://doi.org/10.1007/978-3-642-30867-3_50|c|2012
Linguistic Fuzzy Rules in Data Mining: Follow-Up Mamdani Fuzzy Modeling Principle.|https://doi.org/10.1007/978-3-642-24666-1_8|p|2012
Special issue on the trends in applied intelligence systems.|https://doi.org/10.1007/s10489-011-0296-x|j|2011
Evolutionary selection of hyperrectangles in nested generalized exemplar learning.|https://doi.org/10.1016/j.asoc.2010.11.030|j|2011
A genetic tuning to improve the performance of Fuzzy Rule-Based Classification Systems with Interval-Valued Fuzzy Sets: Degree of ignorance and lateral position.|https://doi.org/10.1016/j.ijar.2011.01.011|j|2011
Science mapping software tools: Review, analysis, and cooperative study among tools.|https://doi.org/10.1002/asi.21525|j|2011
An approach for detecting, quantifying, and visualizing the evolution of a research field: A practical application to the Fuzzy Sets Theory field.|https://doi.org/10.1016/j.joi.2010.10.002|j|2011
An overview on subgroup discovery: foundations and applications.|https://doi.org/10.1007/s10115-010-0356-2|j|2011
Soft Computing Techniques in Data Mining.|http://www.oldcitypublishing.com/journals/mvlsc-home/mvlsc-issue-contents/mvlsc-volume-17-number-2-3-2011/mvlsc-17-2-3-p-99-100/|j|2011
Differential evolution for optimizing the positioning of prototypes in nearest neighbor classification.|https://doi.org/10.1016/j.patcog.2010.10.020|j|2011
An overview of ensemble methods for binary classifiers in multi-class problems: Experimental study on one-vs-one and one-vs-all schemes.|https://doi.org/10.1016/j.patcog.2011.01.017|j|2011
A methodology for Institution-Field ranking based on a bidimensional analysis: the IFQ2A index.|https://doi.org/10.1007/s11192-011-0418-6|j|2011
Addressing data complexity for imbalanced data sets: analysis of SMOTE-based oversampling and evolutionary undersampling.|https://doi.org/10.1007/s00500-010-0625-8|j|2011
Editorial scalability of evolutionary algorithms and other metaheuristics for large-scale continuous optimization problems.|https://doi.org/10.1007/s00500-010-0639-2|j|2011
Memetic algorithms based on local search chains for large scale continuous optimisation problems: MA-SSW-Chains.|https://doi.org/10.1007/s00500-010-0647-2|j|2011
A practical tutorial on the use of nonparametric statistical tests as a methodology for comparing evolutionary and swarm intelligence algorithms.|https://doi.org/10.1016/j.swevo.2011.02.002|j|2011
On the Usefulness of Interval Valued Fuzzy Sets for Learning Fuzzy Rule Based Classification Systems.|https://doi.org/10.1007/978-3-642-24001-0_1|c|2011
A Multicriteria Linguistic Decision Making Model Dealing with Comparative Terms.|https://doi.org/10.1007/978-3-642-24001-0_22|c|2011
Construction of Interval-Valued Fuzzy Preference Relations Using Ignorance Functions: Interval-Valued Non Dominance Criterion.|https://doi.org/10.1007/978-3-642-24001-0_23|c|2011
Studying the behavior of a multiobjective genetic algorithm to design fuzzy rule-based classification systems for imbalanced data-sets.|https://doi.org/10.1109/FUZZY.2011.6007436|c|2011
On the cooperation of interval-valued fuzzy sets and genetic tuning to improve the performance of fuzzy decision trees.|https://doi.org/10.1109/FUZZY.2011.6007482|c|2011
Analysis of the impact of using different diversity functions for the subgroup discovery algorithm NMEEF-SD.|https://doi.org/10.1109/GEFS.2011.5949498|c|2011
Addressing the Classification with Imbalanced Data: Open Problems and New Challenges on Class Distribution.|https://doi.org/10.1007/978-3-642-21219-2_1|c|2011
Enhancing IPADE Algorithm with a Different Individual Codification.|https://doi.org/10.1007/978-3-642-21222-2_32|c|2011
Fuzzy Rule Based Classification Systems versus crisp robust learners trained in presence of class noise's effects: A case of study.|https://doi.org/10.1109/ISDA.2011.6121827|c|2011
A multi-objective evolutionary algorithm for mining quantitative association rules.|https://doi.org/10.1109/ISDA.2011.6121855|c|2011
A Preliminary Study on the Use of Fuzzy Rough Set Based Feature Selection for Improving Evolutionary Instance Selection Algorithms.|https://doi.org/10.1007/978-3-642-21501-8_22|c|2011
A study of the scaling up capabilities of stratified prototype generation.|https://doi.org/10.1109/NaBIC.2011.6089611|c|2011
A case study on medical diagnosis of cardiovascular diseases using a Genetic Algorithm for Tuning Fuzzy Rule-Based Classification Systems with Interval-Valued Fuzzy Sets.|https://doi.org/10.1109/T2FUZZ.2011.5949553|c|2011
Applying Linguistic OWA Operators in Consensus Models under Unbalanced Linguistic Information.|https://doi.org/10.1007/978-3-642-17910-5_9|p|2011
Memetic Algorithms for Continuous Optimisation Based on Local Search Chains.|https://doi.org/10.1162/evco.2010.18.1.18102|j|2010
Analysis of the efficacy of a Two-Stage methodology for ant colony optimization: Case of study with TSP and QAP.|https://doi.org/10.1016/j.eswa.2010.02.069|j|2010
Domains of competence of fuzzy rule based classification systems with data complexity measures: A case of study using a fuzzy hybrid genetic based machine learning method.|https://doi.org/10.1016/j.fss.2009.04.001|j|2010
Solving multi-class problems with linguistic fuzzy rule based classification systems based on pairwise learning and preference relations.|https://doi.org/10.1016/j.fss.2010.05.016|j|2010
Analysis of the Effectiveness of the Genetic Algorithms based on Extraction of Association Rules.|https://doi.org/10.3233/FI-2010-213|j|2010
A Survey on Evolutionary Instance Selection and Generation.|https://doi.org/10.4018/jamc.2010102604|j|2010
Special Issue on Decision Support Systems based on Computing with Words: Applications.|https://doi.org/10.1080/18756891.2010.9727708|j|2010
Computing with Words in Decision support Systems: An overview on Models and Applications.|https://doi.org/10.1080/18756891.2010.9727709|j|2010
A bibliometric study about the research based on hybridating the fuzzy logic field and the other computational intelligent techniques: A visual approach.|https://doi.org/10.3233/HIS-2010-0102|j|2010
Guest Editors' Introduction.|https://doi.org/10.1142/S0218488510006581|j|2010
GP-COACH: Genetic Programming-based learning of COmpact and ACcurate fuzzy rule-based classification systems for High-dimensional problems.|https://doi.org/10.1016/j.ins.2009.12.020|j|2010
On the 2-tuples based genetic tuning performance for fuzzy rule based classification systems in imbalanced data-sets.|https://doi.org/10.1016/j.ins.2009.12.014|j|2010
Advanced nonparametric tests for multiple comparisons in the design of experiments in computational intelligence and data mining: Experimental analysis of power.|https://doi.org/10.1016/j.ins.2009.12.010|j|2010
Improving the performance of fuzzy rule-based classification systems with interval-valued fuzzy sets and genetic amplitude tuning.|https://doi.org/10.1016/j.ins.2010.06.018|j|2010
A web based consensus support system for group decision making problems and incomplete preferences.|https://doi.org/10.1016/j.ins.2010.08.005|j|2010
WoS query partitioner: A tool to retrieve very large numbers of items from the Web of Science using different source-based partitioning approaches.|https://doi.org/10.1002/asi.21360|j|2010
q2-Index: Quantitative and qualitative evaluation based on the number and impact of papers in the Hirsch core.|https://doi.org/10.1016/j.joi.2009.06.005|j|2010
Stratified prototype selection based on a steady-state memetic algorithm: a study of scalability.|https://doi.org/10.1007/s12293-010-0048-1|j|2010
A study on the use of imputation methods for experimentation with Radial Basis Function Network classifiers handling missing attribute values: The good synergy between RBFNs and EventCovering method.|https://doi.org/10.1016/j.neunet.2009.11.014|j|2010
IFS-CoCo: Instance and feature selection based on cooperative coevolution with nearest neighbor rule.|https://doi.org/10.1016/j.patcog.2009.12.012|j|2010
hg-index: a new index to characterize the scientific output of researchers based on the h- and g-indices.|https://doi.org/10.1007/s11192-009-0047-5|j|2010
Genetics-Based Machine Learning for Rule Induction: State of the Art, Taxonomy, and Comparative Study.|https://doi.org/10.1109/TEVC.2009.2039140|j|2010
NMEEF-SD: Non-dominated Multiobjective Evolutionary Algorithm for Extracting Fuzzy Rules in Subgroup Discovery.|https://doi.org/10.1109/TFUZZ.2010.2060200|j|2010
IPADE: Iterative Prototype Adjustment for Nearest Neighbor Classification.|https://doi.org/10.1109/TNN.2010.2087415|j|2010
A Survey on the Application of Genetic Programming to Classification.|https://doi.org/10.1109/TSMCC.2009.2033566|j|2010
MA-SW-Chains: Memetic algorithm based on local search chains for large scale continuous global optimization.|https://doi.org/10.1109/CEC.2010.5586034|c|2010
A preliminary study on the use of differential evolution for adjusting the position of examples in nearest neighbor classification.|https://doi.org/10.1109/CEC.2010.5586477|c|2010
An extraction method for the characterization of the Fuzzy Rule Based Classification Systems' behavior using data complexity measures: A case of study with FH-GBML.|https://doi.org/10.1109/FUZZY.2010.5584810|c|2010
A genetic algorithm for tuning fuzzy rule-based classification systems with Interval-Valued Fuzzy Sets.|https://doi.org/10.1109/FUZZY.2010.5584097|c|2010
Analysing the Hierarchical Fuzzy Rule Based Classification Systems with genetic rule selection.|https://doi.org/10.1109/GEFS.2010.5454155|c|2010
IFS-CoCo in the Landscape Contest: Description and Results.|https://doi.org/10.1007/978-3-642-17711-8_6|c|2010
A Preliminary Study on the Selection of Generalized Instances for Imbalanced Classification.|https://doi.org/10.1007/978-3-642-13022-9_60|c|2010
Multi-class Imbalanced Data-Sets with Linguistic Fuzzy Rule Based Classification Systems Based on Pairwise Learning.|https://doi.org/10.1007/978-3-642-14049-5_10|c|2010
A Genetic Algorithm for Feature Selection and Granularity Learning in Fuzzy Rule-Based Classification Systems for Highly Imbalanced Data-Sets.|https://doi.org/10.1007/978-3-642-14055-6_78|c|2010
A preliminary study on overlapping and data fracture in imbalanced domains by means of Genetic Programming-based feature extraction.|https://doi.org/10.1109/ISDA.2010.5687214|c|2010
A first approach for cost-sensitive classification with linguistic Genetic Fuzzy Systems in imbalanced data-sets.|https://doi.org/10.1109/ISDA.2010.5687187|c|2010
A Review on Evolutionary Prototype Selection.|https://doi.org/10.4018/978-1-60566-798-0.ch005|p|2010
Trends in Applied Intelligent Systems - 23rd International Conference on Industrial Engineering and Other Applications of Applied Intelligent Systems, IEA/AIE 2010, Cordoba, Spain, June 1-4, 2010, Proceedings, Part I.|https://doi.org/10.1007/978-3-642-13022-9|e|2010
Trends in Applied Intelligent Systems - 23rd International Conference on Industrial Engineering and Other Applications of Applied Intelligent Systems, IEA/AIE 2010, Cordoba, Spain, June 1-4, 2010, Proceedings, Part II.|https://doi.org/10.1007/978-3-642-13025-0|e|2010
Trends in Applied Intelligent Systems - 23rd International Conference on Industrial Engineering and Other Applications of Applied Intelligent Systems, IEA/AIE 2010, Cordoba, Spain, June 1-4, 2010, Proceedings, Part III.|https://doi.org/10.1007/978-3-642-13033-5|e|2010
Enhancing the effectiveness and interpretability of decision tree and rule induction classifiers with evolutionary training set selection over imbalanced problems.|https://doi.org/10.1016/j.asoc.2009.04.004|j|2009
Evolutionary Undersampling for Classification with Imbalanced Datasets: Proposals and Taxonomy.|https://doi.org/10.1162/evco.2009.17.3.275|j|2009
Evolutionary algorithms for subgroup discovery in e-learning: A practical application using Moodle data.|https://doi.org/10.1016/j.eswa.2007.11.026|j|2009
A study on the use of statistical tests for experimentation with neural networks: Analysis of parametric test conditions and non-parametric tests.|https://doi.org/10.1016/j.eswa.2008.11.041|j|2009
On the influence of an adaptive inference system in fuzzy rule based classification systems for imbalanced data-sets.|https://doi.org/10.1016/j.eswa.2009.02.048|j|2009
Computing with words and decision making.|https://doi.org/10.1007/s10700-009-9069-y|j|2009
Computing with words in decision making: foundations, trends and prospects.|https://doi.org/10.1007/s10700-009-9065-2|j|2009
Applying multi-objective evolutionary algorithms to the automatic learning of extended Boolean queries in fuzzy ordinal linguistic information retrieval systems.|https://doi.org/10.1016/j.fss.2009.02.013|j|2009
A study on the use of non-parametric tests for analyzing the evolutionary algorithms' behaviour: a case study on the CEC'2005 Special Session on Real Parameter Optimization.|https://doi.org/10.1007/s10732-008-9080-4|j|2009
Hierarchical fuzzy rule based classification systems with genetic rule selection for imbalanced data-sets.|https://doi.org/10.1016/j.ijar.2008.11.004|j|2009
Special issue: Data mining and hybrid intelligent systems.|https://doi.org/10.3233/HIS-2009-0086|j|2009
Group decision making with incomplete fuzzy linguistic preference relations.|https://doi.org/10.1002/int.20332|j|2009
Hybrid crossover operators with multiple descendents for real-coded genetic algorithms: Combining neighborhood-based crossover operators.|https://doi.org/10.1002/int.20348|j|2009
Individual and Social Strategies to Deal with Ignorance Situations in Multi-Person Decision Making.|https://doi.org/10.1142/S0219622009003417|j|2009
Diagnose Effective Evolutionary Prototype Selection Using an Overlapping Measure.|https://doi.org/10.1142/S0218001409007727|j|2009
Visualization and evolution of the scientific structure of fuzzy sets research in Spain.|http://www.informationr.net/ir/14-4/paper421.html|j|2009
Linguistic decision making: Tools and applications.|https://doi.org/10.1016/j.ins.2008.12.017|j|2009
A fuzzy model to evaluate the suitability of installing an enterprise resource planning system.|https://doi.org/10.1016/j.ins.2008.12.020|j|2009
A study of the use of multi-objective evolutionary algorithms to learn Boolean queries: A comparative study.|https://doi.org/10.1002/asi.21060|j|2009
h-Index: A review focused in its variants, computation and standardization for different scientific fields.|https://doi.org/10.1016/j.joi.2009.04.001|j|2009
KEEL: a software tool to assess evolutionary algorithms for data mining problems.|https://doi.org/10.1007/s00500-008-0323-y|j|2009
A study of statistical techniques and performance measures for genetics-based machine learning: accuracy and interpretability.|https://doi.org/10.1007/s00500-008-0392-y|j|2009
Cardinal Consistency of Reciprocal Preference Relations: A Characterization of Multiplicative Transitivity.|https://doi.org/10.1109/TFUZZ.2008.2008028|j|2009
Memetic algorithm with Local search chaining for large scale continuous optimization problems.|https://doi.org/10.1109/CEC.2009.4983031|c|2009
Genetic Cooperative-Competitive Fuzzy Rule Based Learning Method using Genetic Programming for Highly Imbalanced Data-Sets.|http://www.eusflat.org/proceedings/IFSA-EUSFLAT_2009/pdf/tema_0042.pdf|c|2009
On the use of Measures of Separability of Classes to Characterise the Domains of Competence of a Fuzzy Rule Based Classification System.|http://www.eusflat.org/proceedings/IFSA-EUSFLAT_2009/pdf/tema_1027.pdf|c|2009
A genetic learning of the fuzzy rule-based classification system granularity for highly imbalanced data-sets.|https://doi.org/10.1109/FUZZY.2009.5277304|c|2009
An analysis of evolutionary algorithms with different types of fuzzy rules in subgroup discovery.|https://doi.org/10.1109/FUZZY.2009.5277412|c|2009
A memetic algorithm using local search chaining forblack-box optimization benchmarking 2009 for noise free functions.|https://doi.org/10.1145/1570256.1570314|c|2009
A memetic algorithm using local search chaining for black-box optimization benchmarking 2009 for noisy functions.|https://doi.org/10.1145/1570256.1570329|c|2009
